VIF
"x"
"pctmin",2.3327
"fires",2.522
"thefts",1.6564
"pctold",1.615
"income",3.1214


sqrt(VIF)
"x"
"pctmin",1.52731791058705
"fires",1.58808060248843
"thefts",1.28701204345569
"pctold",1.27082650271388
"income",1.7667484257811
